person_id,first_name,last_name,display_first_last,display_last_comma_first,display_fi_last,player_slug,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,position,rosterstatus,games_played_current_season_flag,team_id,team_name,team_abbreviation,team_code,team_city,playercode,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag,is_active
98,Nick,Anderson,Nick Anderson,"Anderson, Nick",N. Anderson,nick-anderson,20/1/1968,Illinois,USA,Illinois/USA,6-Jun,228.0,14,5,Forward-Guard,Inactive,N,1610612753,Magic,ORL,magic,Orlando,nick_anderson,1989.0,2002.0,N,Y,Y,1989,1,11,N,0
76045,Richard,Anderson,Richard Anderson,"Anderson, Richard",R. Anderson,richard-anderson,19/11/1960,California-Santa Barbara,USA,California-Santa Barbara/USA,6-Oct,240.0,6,35,Forward,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_richard_anderson,1982.0,1989.0,N,Y,Y,1982,2,32,N,0
76046,Ron,Anderson,Ron Anderson,"Anderson, Ron",R. Anderson,ron-anderson,15/10/1958,Fresno State,USA,Fresno State/USA,6-Jul,215.0,10,35,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,HISTADD_ron_anderson,1984.0,1993.0,N,Y,Y,1984,2,27,N,0
201583,Ryan,Anderson,Ryan Anderson,"Anderson, Ryan",R. Anderson,ryan-anderson,6/5/1988,California,USA,California/USA,6-Sep,240.0,12,,Forward,Inactive,N,0,,,,,ryan_anderson,2008.0,2019.0,N,Y,Y,2008,1,21,N,0
1000,Shandon,Anderson,Shandon Anderson,"Anderson, Shandon",S. Anderson,shandon-anderson,31/12/1973,Georgia,USA,Georgia/USA,6-Jun,215.0,10,49,Guard-Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,shandon_anderson,1996.0,2005.0,N,Y,Y,1996,2,54,N,0
335,Willie,Anderson,Willie Anderson,"Anderson, Willie",W. Anderson,willie-anderson,8/1/1967,Georgia,USA,Georgia/USA,6-Aug,200.0,8,35,Guard-Forward,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,willie_anderson,1988.0,1996.0,N,Y,Y,1988,1,10,N,0
101149,Martynas,Andriuskevicius,Martynas Andriuskevicius,"Andriuskevicius, Martynas",M. Andriuskevicius,martynas-andriuskevicius,12/3/1986,Zalgiris,Lithuania,Zalgiris/Lithuania,7-Feb,240.0,2,15,Center,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,martynas_andriuskevicius,2005.0,2006.0,Y,Y,Y,2005,2,44,N,0
76049,Don,Anielak,Don Anielak,"Anielak, Don",D. Anielak,don-anielak,1/11/1930,Missouri State,USA,Missouri State/USA,6-Jul,190.0,1,12,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_don_anielak,1954.0,1954.0,N,Y,Y,1954,3,26,N,0
1628387,Ike,Anigbogu,Ike Anigbogu,"Anigbogu, Ike",I. Anigbogu,ike-anigbogu,16/10/1998,UCLA,USA,UCLA/USA,6-Oct,250.0,3,,Center,Inactive,N,0,,,,,ike_anigbogu,2017.0,2018.0,Y,Y,Y,2017,2,47,N,0
76050,Michael,Ansley,Michael Ansley,"Ansley, Michael",M. Ansley,michael-ansley,8/2/1967,Alabama,USA,Alabama/USA,6-Jul,225.0,3,54,Forward,Inactive,N,1610612753,Magic,ORL,magic,Orlando,HISTADD_michael_ansley,1989.0,1991.0,N,Y,Y,1989,2,37,N,0
1512,Chris,Anstey,Chris Anstey,"Anstey, Chris",C. Anstey,chris-anstey,1/1/1975,South East Melbourne,Australia,South East Melbourne/Australia,7-0,249.0,2,22,Center,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,chris_anstey,1997.0,1999.0,N,Y,Y,1997,1,18,N,0
203507,Giannis,Antetokounmpo,Giannis Antetokounmpo,"Antetokounmpo, Giannis",G. Antetokounmpo,giannis-antetokounmpo,6/12/1994,Filathlitikos,Greece,Filathlitikos/Greece,7-0,243.0,10,34,Forward,Active,N,1610612749,Bucks,MIL,bucks,Milwaukee,giannis_antetokounmpo,2013.0,2023.0,N,Y,Y,2013,1,15,Y,1
1628961,Kostas,Antetokounmpo,Kostas Antetokounmpo,"Antetokounmpo, Kostas",K. Antetokounmpo,kostas-antetokounmpo,20/11/1997,University of Dayton,Greece,Dayton/Greece,6-Oct,200.0,4,37,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,kostas_antetokounmpo,2018.0,2020.0,Y,Y,Y,2018,2,60,N,1
203648,Thanasis,Antetokounmpo,Thanasis Antetokounmpo,"Antetokounmpo, Thanasis",T. Antetokounmpo,thanasis-antetokounmpo,18/7/1992,Panathinaikos,Greece,Panathinaikos/Greece,6-Jul,219.0,5,43,Forward,Active,N,1610612749,Bucks,MIL,bucks,Milwaukee,thanasis_antetokounmpo,2015.0,2023.0,Y,Y,Y,2014,2,51,N,1
2546,Carmelo,Anthony,Carmelo Anthony,"Anthony, Carmelo",C. Anthony,carmelo-anthony,29/5/1984,Syracuse,USA,Syracuse/USA,6-Jul,238.0,20,7,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,carmelo_anthony,2003.0,2021.0,N,Y,Y,2003,1,3,Y,0
1630175,Cole,Anthony,Cole Anthony,"Anthony, Cole",C. Anthony,cole-anthony,15/5/2000,North Carolina,USA,North Carolina/USA,6-Mar,185.0,3,50,Guard,Active,N,1610612753,Magic,ORL,magic,Orlando,cole_anthony,2020.0,2023.0,N,Y,Y,2020,1,15,N,1
21,Greg,Anthony,Greg Anthony,"Anthony, Greg",G. Anthony,greg-anthony,15/11/1967,UNLV,USA,UNLV/USA,6-Jan,180.0,11,50,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,greg_anthony,1991.0,2001.0,N,Y,Y,1991,1,12,N,0
201202,Joel,Anthony,Joel Anthony,"Anthony, Joel",J. Anthony,joel-anthony,9/8/1982,UNLV,Canada,UNLV/Canada,6-Sep,245.0,11,30,Center,Inactive,N,1610612748,Heat,MIA,heat,Miami,joel_anthony,2007.0,2016.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,0
203544,Pero,Antic,Pero Antic,"Antic, Pero",P. Antic,pero-antic,29/7/1982,Olympiacos,Macedonia,Olympiacos/Macedonia,6-Nov,260.0,2,6,Forward-Center,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,pero_antic,2013.0,2014.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
1628384,O.G.,Anunoby,O.G. Anunoby,"Anunoby, O.G.",O. Anunoby,og-anunoby,17/7/1997,Indiana,United Kingdom,Indiana/United Kingdom,6-Jul,232.0,6,3,Forward,Active,N,1610612761,Raptors,TOR,raptors,Toronto,og_anunoby,2017.0,2023.0,N,Y,Y,2017,1,23,N,1
2737,Rafael,Araujo,Rafael Araujo,"Araujo, Rafael",R. Araujo,rafael-araujo,12/8/1980,Brigham Young,Brazil,Brigham Young/Brazil,6-Nov,270.0,4,55,Center,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,rafael_araujo,2004.0,2006.0,N,Y,Y,2004,1,8,N,0
76053,Stacey,Arceneaux,Stacey Arceneaux,"Arceneaux, Stacey",S. Arceneaux,stacey-arceneaux,17/2/1936,Iowa State,USA,Iowa State/USA,6-Apr,210.0,1,,Forward,Inactive,N,1610612737,Hawks,STL,hawks,St. Louis,HISTADD_stacey_arceneaux,1961.0,1961.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
76054,Nate,Archibald,Nate Archibald,"Archibald, Nate",N. Archibald,nate-archibald,2/9/1948,Texas-El Paso,USA,Texas-El Paso/USA,6-Jan,150.0,13,1,Guard,Inactive,N,1610612758,Kings,KCK,kings,Kansas City,HISTADD_nate_archibald,1970.0,1983.0,N,Y,Y,1970,2,19,Y,0
2425,Robert,Archibald,Robert Archibald,"Archibald, Robert",R. Archibald,robert-archibald,29/3/1980,Illinois,Scotland,Illinois/Scotland,6-Nov,250.0,3,34,Forward,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,robert_archibald,2002.0,2003.0,N,Y,Y,2002,2,31,N,0
1627853,Ryan,Arcidiacono,Ryan Arcidiacono,"Arcidiacono, Ryan",R. Arcidiacono,ryan-arcidiacono,26/3/1994,Villanova,USA,Villanova/USA,6-Mar,195.0,6,,Guard,Inactive,N,0,,,,,ryan_arcidiacono,2017.0,2022.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1
76055,Jim,Ard,Jim Ard,"Ard, Jim",J. Ard,jim-ard,19/9/1948,Cincinnati,USA,Cincinnati/USA,6-Sep,215.0,4,34,Center,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_jim_ard,1974.0,1977.0,N,Y,Y,1970,1,6,N,0
2240,Gilbert,Arenas,Gilbert Arenas,"Arenas, Gilbert",G. Arenas,gilbert-arenas,6/1/1982,Arizona,USA,Arizona/USA,6-Apr,215.0,12,10,Guard,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,gilbert_arenas,2001.0,2011.0,N,Y,Y,2001,2,30,N,0
2772,Trevor,Ariza,Trevor Ariza,"Ariza, Trevor",T. Ariza,trevor-ariza,30/6/1985,UCLA,USA,UCLA/USA,6-Aug,215.0,18,,Forward,Inactive,N,0,,,,,trevor_ariza,2004.0,2021.0,N,Y,Y,2004,2,43,N,0
76056,Paul,Arizin,Paul Arizin,"Arizin, Paul",P. Arizin,paul-arizin,9/4/1928,Villanova,USA,Villanova/USA,6-Apr,190.0,10,11,Forward,Inactive,N,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_paul_arizin,1950.0,1961.0,N,Y,Y,1950,,,Y,0
76057,Joe,Arlauckas,Joe Arlauckas,"Arlauckas, Joe",J. Arlauckas,joe-arlauckas,20/7/1965,Niagara,USA,Niagara/USA,6-Sep,230.0,1,53,Forward,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,HISTADD_joe_arlauckas,1987.0,1987.0,N,Y,Y,1987,4,74,N,0
769,B.J.,Armstrong,B.J. Armstrong,"Armstrong, B.J.",B. Armstrong,bj-armstrong,9/9/1967,Iowa,USA,Iowa/USA,6-Feb,185.0,11,11,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,b.j._armstrong,1989.0,1999.0,N,Y,Y,1989,1,18,N,0
2220,Brandon,Armstrong,Brandon Armstrong,"Armstrong, Brandon",B. Armstrong,brandon-armstrong,16/6/1980,Pepperdine,USA,Pepperdine/USA,6-May,185.0,4,1,Guard,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,brandon_armstrong,2001.0,2003.0,Y,Y,Y,2001,1,23,N,0
353,Darrell,Armstrong,Darrell Armstrong,"Armstrong, Darrell",D. Armstrong,darrell-armstrong,22/6/1968,Fayetteville State,USA,Fayetteville State/USA,6-Jan,180.0,15,10,Guard,Inactive,N,1610612753,Magic,ORL,magic,Orlando,darrell_armstrong,1994.0,2007.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
200756,Hilton,Armstrong,Hilton Armstrong,"Armstrong, Hilton",H. Armstrong,hilton-armstrong,23/11/1984,Connecticut,USA,Connecticut/USA,6-Nov,235.0,6,57,Forward-Center,Inactive,N,1610612740,Hornets,NOH,pelicans,New Orleans,hilton_armstrong,2006.0,2013.0,Y,Y,Y,2006,1,12,N,0
76059,Tate,Armstrong,Tate Armstrong,"Armstrong, Tate",T. Armstrong,tate-armstrong,5/10/1955,Duke,USA,Duke/USA,6-Mar,175.0,2,14,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,HISTADD_tate_armstrong,1977.0,1978.0,N,Y,Y,1977,1,13,N,0
76062,Jesse,Arnelle,Jesse Arnelle,"Arnelle, Jesse",J. Arnelle,jesse-arnelle,30/12/1933,Penn State,USA,Penn State/USA,6-May,220.0,1,15-18,Forward,Inactive,N,1610612765,Pistons,FTW,pistons,Ft. Wayne Zollner,HISTADD_jesse_arnelle,1955.0,1955.0,N,Y,Y,1955,2,13,N,0
76064,Bob,Arnzen,Bob Arnzen,"Arnzen, Bob",B. Arnzen,bob-arnzen,3/11/1947,Notre Dame,USA,Notre Dame/USA,6-May,205.0,1,21-30,Forward,Inactive,N,1610612758,Royals,CIN,kings,Cincinnati,HISTADD_bob_arnzen,1970.0,1970.0,N,Y,Y,1969,8,103,N,0
2306,Carlos,Arroyo,Carlos Arroyo,"Arroyo, Carlos",C. Arroyo,carlos-arroyo,30/7/1979,Florida International,Puerto Rico,Florida International/Puerto Rico,6-Feb,200.0,10,45,Guard,Inactive,N,1610612753,Magic,ORL,magic,Orlando,carlos_arroyo,2001.0,2010.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
201589,Darrell,Arthur,Darrell Arthur,"Arthur, Darrell",D. Arthur,darrell-arthur,25/3/1988,Kansas,USA,Kansas/USA,6-Sep,235.0,10,00,Forward,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,darrell_arthur,2008.0,2017.0,N,Y,Y,2008,1,27,N,0
76065,John,Arthurs,John Arthurs,"Arthurs, John",J. Arthurs,john-arthurs,15/8/1947,Tulane,USA,Tulane/USA,6-Apr,185.0,1,12,Guard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_john_arthurs,1969.0,1969.0,N,Y,Y,1969,6,73,N,0
1628503,Jamel,Artis,Jamel Artis,"Artis, Jamel",J. Artis,jamel-artis,12/1/1993,Pittsburgh,USA,Pittsburgh/USA,6-Jul,213.0,2,0,Guard,Inactive,N,1610612753,Magic,ORL,magic,Orlando,jamel_artis,2017.0,2017.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,0
201600,Omer,Asik,Omer Asik,"Asik, Omer",O. Asik,omer-asik,4/7/1986,Fenerbahce,Turkey,Fenerbahce/Turkey,7-0,255.0,9,3,Center,Inactive,N,1610612740,Pelicans,NOP,pelicans,New Orleans,omer_asik,2010.0,2017.0,N,Y,Y,2008,2,36,N,0
355,Vincent,Askew,Vincent Askew,"Askew, Vincent",V. Askew,vincent-askew,28/2/1966,Memphis,USA,Memphis/USA,6-Jun,210.0,9,,Guard,Inactive,N,0,,,,,vincent_askew,1987.0,1997.0,N,Y,Y,1987,2,39,N,0
76068,Don,Asmonga,Don Asmonga,"Asmonga, Don",D. Asmonga,don-asmonga,15/2/1928,Alliance,USA,Alliance/USA,6-Feb,185.0,1,,Guard,Inactive,N,1610610024,Bullets,BAL,bullets,Baltimore,HISTADD_don_asmonga,1953.0,1953.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
76069,Richard,Atha,Richard Atha,"Atha, Richard",R. Atha,richard-atha,21/9/1931,Indiana State,USA,Indiana State/USA,6-Feb,190.0,2,7,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_dick_atha,1955.0,1957.0,N,Y,Y,1953,,,N,0
1088,Chucky,Atkins,Chucky Atkins,"Atkins, Chucky",C. Atkins,chucky-atkins,14/8/1974,South Florida,USA,South Florida/USA,5-Nov,185.0,12,17,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,chucky_atkins,1999.0,2009.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
76071,Chet,Aubuchon,Chet Aubuchon,"Aubuchon, Chet",C. Aubuchon,chet-aubuchon,8/5/1916,Michigan State,USA,Michigan State/USA,5-Oct,137.0,1,,Guard,Inactive,N,1610610028,Falcons,DEF,falcons,Detroit,HISTADD_chet_aubuchon,1946.0,1946.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
278,Stacey,Augmon,Stacey Augmon,"Augmon, Stacey",S. Augmon,stacey-augmon,1/8/1968,UNLV,USA,UNLV/USA,6-Aug,213.0,16,2,Forward-Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,stacey_augmon,1991.0,2005.0,N,Y,Y,1991,1,9,N,0
201571,D.J.,Augustin,D.J. Augustin,"Augustin, D.J.",D. Augustin,dj-augustin,10/11/1987,Texas-Austin,USA,Texas-Austin/USA,5-Nov,183.0,14,4,Guard,Active,N,1610612745,Rockets,HOU,rockets,Houston,d.j._augustin,2008.0,2023.0,N,Y,Y,2008,1,9,N,0
200788,James,Augustine,James Augustine,"Augustine, James",J. Augustine,james-augustine,27/2/1984,Illinois,USA,Illinois/USA,6-Oct,235.0,2,40,Forward,Inactive,N,1610612753,Magic,ORL,magic,Orlando,james_augustine,2006.0,2007.0,Y,Y,Y,2006,2,41,N,0
1134,Ike,Austin,Ike Austin,"Austin, Ike",I. Austin,ike-austin,18/8/1969,Arizona State,USA,Arizona State/USA,6-Oct,288.0,9,,Center,Inactive,N,0,,,,,ike_austin,1991.0,2001.0,N,Y,Y,1991,2,48,N,0
76073,John,Austin,John Austin,"Austin, John",J. Austin,john-austin,31/8/1944,Boston College,USA,Boston College/USA,6-0,170.0,1,34,Guard,Inactive,N,1610612764,Bullets,BLT,wizards,Baltimore,HISTADD_johnny_austin,1966.0,1966.0,N,Y,Y,1966,4,38,N,0
138,Anthony,Avent,Anthony Avent,"Avent, Anthony",A. Avent,anthony-avent,18/10/1969,Seton Hall,USA,Seton Hall/USA,6-Sep,240.0,6,30,Center,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,anthony_avent,1992.0,1999.0,N,Y,Y,1991,1,15,N,0
76076,William,Averitt,William Averitt,"Averitt, William",W. Averitt,william-averitt,22/7/1952,Pepperdine,USA,Pepperdine/USA,6-Feb,170.0,2,15,Guard,Inactive,N,1610612746,Braves,BUF,clippers,Buffalo,HISTADD_bird_averitt,1976.0,1977.0,N,Y,Y,1973,4,55,N,0
1895,William,Avery,William Avery,"Avery, William",W. Avery,william-avery,8/8/1979,Duke,USA,Duke/USA,6-Feb,180.0,4,30,Guard,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,william_avery,1999.0,2002.0,N,Y,Y,1999,1,14,N,0
76078,Dennis,Awtrey,Dennis Awtrey,"Awtrey, Dennis",D. Awtrey,dennis-awtrey,22/2/1948,Santa Clara,USA,Santa Clara/USA,6-Oct,235.0,12,20,Center,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,HISTADD_dennis_awtrey,1970.0,1981.0,N,Y,Y,1970,3,46,N,0
1630555,Joel,Ayayi,Joel Ayayi,"Ayayi, Joel",J. Ayayi,joel-ayayi,5/3/2000,Gonzaga,France,Gonzaga/France,6-Apr,180.0,2,,Guard,Inactive,N,0,,,,,joel_ayayi,2021.0,2021.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,0
202970,Gustavo,Ayon,Gustavo Ayon,"Ayon, Gustavo",G. Ayon,gustavo-ayon,1/4/1985,Baloncesto Fuenlabrada,Mexico,Baloncesto Fuenlabrada/Mexico,,,3,,,Inactive,N,0,,,,,gustavo_ayon,2011.0,2016.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
201965,Jeff,Ayres,Jeff Ayres,"Ayres, Jeff",J. Ayres,jeff-ayres,29/4/1987,Arizona State,USA,Arizona State/USA,6-Sep,250.0,7,19,Forward-Center,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,jeff_ayres,2009.0,2015.0,Y,Y,Y,2009,2,31,N,0
1629028,Deandre,Ayton,Deandre Ayton,"Ayton, Deandre",D. Ayton,deandre-ayton,23/7/1998,Arizona,Bahamas,Arizona/Bahamas,7-0,250.0,5,22,Center,Active,N,1610612756,Suns,PHX,suns,Phoenix,deandre_ayton,2018.0,2023.0,N,Y,Y,2018,1,1,N,1
101235,Kelenna,Azubuike,Kelenna Azubuike,"Azubuike, Kelenna",K. Azubuike,kelenna-azubuike,16/12/1983,Kentucky,United Kingdom,Kentucky/United Kingdom,6-May,215.0,5,4,Guard,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,kelenna_azubuike,2006.0,2011.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
1628962,Udoka,Azubuike,Udoka Azubuike,"Azubuike, Udoka",U. Azubuike,udoka-azubuike,17/9/1999,Kansas,Nigeria,Kansas/Nigeria,6-Nov,270.0,3,20,Center-Forward,Active,N,1610612762,Jazz,UTA,jazz,Utah,udoka_azubuike,2020.0,2023.0,Y,Y,Y,2020,1,27,N,1
203569,Chris,Babb,Chris Babb,"Babb, Chris",C. Babb,chris-babb,14/2/1990,Iowa State,USA,Iowa State/USA,6-May,225.0,3,52,Guard,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,chris_babb,2013.0,2014.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,0
202337,Luke,Babbitt,Luke Babbitt,"Babbitt, Luke",L. Babbitt,luke-babbitt,20/6/1989,Nevada-Reno,USA,Nevada-Reno/USA,6-Sep,225.0,9,22,Forward,Inactive,N,1610612740,Pelicans,NOP,pelicans,New Orleans,luke_babbitt,2010.0,2017.0,Y,Y,Y,2010,1,16,N,0
76079,Milos,Babic,Milos Babic,"Babic, Milos",M. Babic,milos-babic,23/11/1968,Tennessee Tech,USA,Tennessee Tech/USA,7-0,240.0,2,00,Center,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADD_milos_babic,1990.0,1991.0,N,Y,Y,1990,2,50,N,0
76080,Johnny,Bach,Johnny Bach,"Bach, Johnny",J. Bach,johnny-bach,10/7/1924,Fordham,USA,Fordham/USA,6-Feb,180.0,1,17,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_johnny_bach,1948.0,1948.0,N,Y,Y,1948,,,N,0
1628407,Dwayne,Bacon,Dwayne Bacon,"Bacon, Dwayne",D. Bacon,dwayne-bacon,30/8/1995,Florida State,USA,Florida State/USA,6-Jun,221.0,5,8,Guard-Forward,Inactive,N,1610612753,Magic,ORL,magic,Orlando,dwayne_bacon,2017.0,2020.0,Y,Y,Y,2017,2,40,N,0
76081,Jim,Baechtold,Jim Baechtold,"Baechtold, Jim",J. Baechtold,jim-baechtold,9/12/1927,Eastern Kentucky,USA,Eastern Kentucky/USA,6-Apr,205.0,5,10,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_jim_baechtold,1952.0,1956.0,N,Y,Y,1952,1,2,N,0
2053,Dalibor,Bagaric,Dalibor Bagaric,"Bagaric, Dalibor",D. Bagaric,dalibor-bagaric,2/7/1980,Benston Zagreb,Croatia,Benston Zagreb/Croatia,7-Jan,290.0,4,11,Center,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,dalibor_bagaric,2000.0,2002.0,N,Y,Y,2000,1,24,N,0
76082,John,Bagley,John Bagley,"Bagley, John",J. Bagley,john-bagley,23/4/1960,Boston College,USA,Boston College/USA,6-0,185.0,11,5,Guard,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADD_john_bagley,1982.0,1993.0,N,Y,Y,1982,1,12,N,0
1628963,Marvin,Bagley III,Marvin Bagley III,"Bagley III, Marvin",M. Bagley III,marvin-bagley-iii,14/3/1999,Duke,USA,Duke/USA,6-Oct,235.0,5,35,Forward,Active,N,1610612765,Pistons,DET,pistons,Detroit,marvin_bagley_iii,2018.0,2023.0,N,Y,Y,2018,1,2,N,1
76084,Carl,Bailey,Carl Bailey,"Bailey, Carl",C. Bailey,carl-bailey,23/4/1958,Tuskegee,USA,Tuskegee/USA,7-0,210.0,1,21,Center,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_carl_bailey,1981.0,1981.0,N,Y,Y,1980,3,66,N,0
76083,Gus,Bailey,Gus Bailey,"Bailey, Gus",G. Bailey,gus-bailey,18/2/1951,Texas-El Paso,USA,Texas-El Paso/USA,6-May,185.0,5,20,Guard,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,HISTADD_gus_bailey,1974.0,1979.0,N,Y,Y,1974,2,23,N,0
76085,James,Bailey,James Bailey,"Bailey, James",J. Bailey,james-bailey,21/5/1957,Rutgers,USA,Rutgers/USA,6-Sep,220.0,9,2,Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_james_bailey,1979.0,1987.0,N,Y,Y,1979,1,6,N,0
1847,Thurl,Bailey,Thurl Bailey,"Bailey, Thurl",T. Bailey,thurl-bailey,7/4/1961,North Carolina State,USA,North Carolina State/USA,6-Nov,247.0,12,41,Forward,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,thurl_bailey,1983.0,1998.0,N,Y,Y,1983,1,7,N,0
1753,Toby,Bailey,Toby Bailey,"Bailey, Toby",T. Bailey,toby-bailey,19/11/1975,UCLA,USA,UCLA/USA,6-Jun,213.0,3,11,Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,toby_bailey,1998.0,2002.0,N,Y,Y,1998,2,45,N,0
1858,Mark,Baker,Mark Baker,"Baker, Mark",M. Baker,mark-baker,11/11/1969,Ohio State,USA,Ohio State/USA,6-Jan,175.0,1,,Guard,Inactive,N,0,,,,,mark_baker,1998.0,1998.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
2486,Maurice,Baker,Maurice Baker,"Baker, Maurice",M. Baker,maurice-baker,28/7/1979,Oklahoma State,USA,Oklahoma State/USA,6-Feb,200.0,2,,Guard,Inactive,N,0,,,,,maurice_baker,2002.0,2004.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,0
76089,Norm,Baker,Norm Baker,"Baker, Norm",N. Baker,norm-baker,17/2/1923,Victoria,Canada,Victoria/Canada,6-0,180.0,1,,Guard,Inactive,N,1610610025,Stags,CHS,stags,Chicago,HISTADD_norm_baker,1946.0,1946.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
1627758,Ron,Baker,Ron Baker,"Baker, Ron",R. Baker,ron-baker,30/3/1993,Wichita State,USA,Wichita State/USA,6-Apr,220.0,3,,Guard,Inactive,N,0,,,,,ron_baker,2016.0,2018.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,0
452,Vin,Baker,Vin Baker,"Baker, Vin",V. Baker,vin-baker,23/11/1971,Hartford,USA,Hartford/USA,6-Nov,240.0,13,34,Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,vin_baker,1993.0,2005.0,N,Y,Y,1993,1,8,N,0
1627735,Wade,Baldwin IV,Wade Baldwin IV,"Baldwin IV, Wade",W. Baldwin IV,wade-baldwin-iv,29/3/1996,Vanderbilt,USA,Vanderbilt/USA,6-Apr,200.0,3,,Guard,Inactive,N,0,,,,,wade_baldwin iv,2016.0,2018.0,Y,Y,Y,2016,1,17,N,0
1631116,Patrick,Baldwin Jr.,Patrick Baldwin Jr.,"Baldwin Jr., Patrick",P. Baldwin Jr.,patrick-baldwin-jr,18/11/2002,Wisconsin-Milwaukee,USA,Wisconsin-Milwaukee/USA,6-Sep,220.0,1,7,Forward,Active,N,1610612744,Warriors,GSW,warriors,Golden State,patrick_baldwin_jr,2022.0,2023.0,Y,Y,Y,2022,1,28,N,1
200764,Renaldo,Balkman,Renaldo Balkman,"Balkman, Renaldo",R. Balkman,renaldo-balkman,14/7/1984,South Carolina,USA,South Carolina/USA,6-Aug,225.0,7,,Forward,Inactive,N,0,,,,,renaldo_balkman,2006.0,2011.0,Y,Y,Y,2006,1,20,N,0
76090,Cedric,Ball,Cedric Ball,"Ball, Cedric",C. Ball,cedric-ball,16/4/1968,North Carolina-Charlotte,USA,North Carolina-Charlotte/USA,6-Aug,210.0,1,44,Forward,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,HISTADD_cedric_ball,1990.0,1990.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
