person_id,first_name,last_name,display_first_last,display_last_comma_first,display_fi_last,player_slug,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,position,rosterstatus,games_played_current_season_flag,team_id,team_name,team_abbreviation,team_code,team_city,playercode,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag,is_active,jugo_desde_2018,to_year_numeric
1629065,Ky,Bowman,Ky Bowman,"Bowman, Ky",K. Bowman,ky-bowman,16/6/1997,Boston College,USA,Boston College/USA,6-Jan,187.0,2,12,Guard,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,ky_bowman,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000002019,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,0,Sí,2019
202340,Avery,Bradley,Avery Bradley,"Bradley, Avery",A. Bradley,avery-bradley,26/11/1990,University of Texas at Austin,USA,Texas-Austin/USA,6-Mar,180.0,13,20,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,avery_bradley,1970-01-01 00:00:00.000002010,1970-01-01 00:00:00.000002021,Y,Y,Y,2010,1,19,N,0,Sí,2021
1631103,Malaki,Branham,Malaki Branham,"Branham, Malaki",M. Branham,malaki-branham,12/5/2003,Ohio State,USA,Ohio State/USA,6-Apr,180.0,1,22,Forward,Active,N,1610612759,Spurs,SAS,spurs,San Antonio,malaki_branham,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000002023,Y,Y,Y,2022,1,20,N,1,Sí,2023
1631128,Christian,Braun,Christian Braun,"Braun, Christian",C. Braun,christian-braun,17/4/2001,Kansas,USA,Kansas/USA,6-Jun,220.0,1,0,Guard,Active,N,1610612743,Nuggets,DEN,nuggets,Denver,christian_braun,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000002023,N,Y,Y,2022,1,21,N,1,Sí,2023
1629649,Ignas,Brazdeikis,Ignas Brazdeikis,"Brazdeikis, Ignas",I. Brazdeikis,ignas-brazdeikis,8/1/1999,Michigan,Canada,Michigan/Canada,6-Jun,221.0,4,17,Forward,Inactive,N,1610612753,Magic,ORL,magic,Orlando,ignas_brazdeikis,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000002021,Y,Y,Y,2019,2,47,N,0,Sí,2021
201147,Corey,Brewer,Corey Brewer,"Brewer, Corey",C. Brewer,corey-brewer,5/3/1986,Florida,USA,Florida/USA,6-Sep,188.0,14,13,Guard-Forward,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,corey_brewer,1970-01-01 00:00:00.000002007,1970-01-01 00:00:00.000002019,N,Y,Y,2007,1,7,N,0,Sí,2019
1628969,Mikal,Bridges,Mikal Bridges,"Bridges, Mikal",M. Bridges,mikal-bridges,30/8/1996,Villanova,USA,Villanova/USA,6-Jun,209.0,5,1,Guard-Forward,Active,N,1610612751,Nets,BKN,nets,Brooklyn,mikal_bridges,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000002023,N,Y,Y,2018,1,10,N,1,Sí,2023
1628970,Miles,Bridges,Miles Bridges,"Bridges, Miles",M. Bridges,miles-bridges,21/3/1998,Michigan State,USA,Michigan State/USA,6-Jul,225.0,4,0,Forward,Active,N,1610612766,Hornets,CHA,hornets,Charlotte,miles_bridges,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000002023,N,Y,Y,2018,1,12,N,0,Sí,2023
1628578,Amida,Brimah,Amida Brimah,"Brimah, Amida",A. Brimah,amida-brimah,11/2/1994,Connecticut,USA,Connecticut/USA,6-Oct,230.0,2,37,Center,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,amida_brimah,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000002020,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,0,Sí,2020
1629052,Oshae,Brissett,Oshae Brissett,"Brissett, Oshae",O. Brissett,oshae-brissett,20/6/1998,Syracuse,Canada,Syracuse/Canada,6-Jul,210.0,4,12,Forward-Guard,Active,N,1610612754,Pacers,IND,pacers,Indiana,oshae_brissett,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000002023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1,Sí,2023
1629151,Ryan,Broekhoff,Ryan Broekhoff,"Broekhoff, Ryan",R. Broekhoff,ryan-broekhoff,23/8/1990,Valparaiso,Australia,Valparaiso/Australia,6-Jun,215.0,3,45,Guard-Forward,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,ryan_broekhoff,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000002019,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0,Sí,2019
1629717,Armoni,Brooks,Armoni Brooks,"Brooks, Armoni",A. Brooks,armoni-brooks,5/6/1998,Houston,USA,Houston/USA,6-Mar,195.0,3,1,Guard,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,sl_armoni_brooks,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000002021,Y,Y,Y,2019,,,N,0,Sí,2021
1628415,Dillon,Brooks,Dillon Brooks,"Brooks, Dillon",D. Brooks,dillon-brooks,22/1/1996,Oregon,Canada,Oregon/Canada,6-Jun,225.0,6,24,Guard-Forward,Active,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,dillon_brooks,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000002023,N,Y,Y,2017,2,45,N,1,Sí,2023
1628971,Bruce,Brown,Bruce Brown,"Brown, Bruce",B. Brown,bruce-brown,15/8/1996,Miami,USA,Miami/USA,6-Apr,202.0,5,11,Guard-Forward,Active,N,1610612743,Nuggets,DEN,nuggets,Denver,bruce_brown,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000002023,Y,Y,Y,2018,2,42,N,1,Sí,2023
1627759,Jaylen,Brown,Jaylen Brown,"Brown, Jaylen",J. Brown,jaylen-brown,24/10/1996,California,USA,California/USA,6-Jun,223.0,7,7,Guard-Forward,Active,N,1610612738,Celtics,BOS,celtics,Boston,jaylen_brown,1970-01-01 00:00:00.000002016,1970-01-01 00:00:00.000002023,N,Y,Y,2016,1,3,N,1,Sí,2023
1631112,Kendall,Brown,Kendall Brown,"Brown, Kendall",K. Brown,kendall-brown,11/5/2003,Baylor,USA,Baylor/USA,6-Jul,205.0,1,10,Guard,Active,N,1610612754,Pacers,IND,pacers,Indiana,kendall_brown,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000002023,Y,Y,Y,2022,2,48,N,1,Sí,2023
1629718,Charlie,Brown Jr.,Charlie Brown Jr.,"Brown Jr., Charlie",C. Brown Jr.,charlie-brown-jr,2/2/1997,St. Joseph's (PA),USA,St. Joseph's (PA)/USA,6-Jun,199.0,4,16,Guard,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,charles_brown,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000002021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1,Sí,2021
1630602,Chaundee,Brown,Chaundee Brown,"Brown, Chaundee",C. Brown,chaundee-brown,4/12/1998,Michigan State,USA,Michigan/USA,6-May,215.0,2,38,Forward,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,chaundee_brown,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000002021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,0,Sí,2021
1628972,Troy,Brown Jr.,Troy Brown Jr.,"Brown Jr., Troy",T. Brown Jr.,troy-brown-jr,28/7/1999,Oregon,USA,Oregon/USA,6-Jul,215.0,5,7,Guard-Forward,Active,N,1610612747,Lakers,LAL,lakers,Los Angeles,troy_brown_jr,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000002023,Y,Y,Y,2018,1,15,N,1,Sí,2023
1628973,Jalen,Brunson,Jalen Brunson,"Brunson, Jalen",J. Brunson,jalen-brunson,31/8/1996,Villanova,USA,Villanova/USA,6-Feb,190.0,5,11,Guard,Active,N,1610612752,Knicks,NYK,knicks,New York,jalen_brunson,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000002023,N,Y,Y,2018,2,33,N,1,Sí,2023
1629091,Elijah,Bryant,Elijah Bryant,"Bryant, Elijah",E. Bryant,elijah-bryant,19/4/1995,Brigham Young,USA,Brigham Young/USA,6-May,210.0,2,3,Guard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,elijah_bryant,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000002020,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0,Sí,2020
1628418,Thomas,Bryant,Thomas Bryant,"Bryant, Thomas",T. Bryant,thomas-bryant,31/7/1997,Indiana,USA,Indiana/USA,6-Oct,248.0,6,13,Center-Forward,Active,N,1610612748,Heat,MIA,heat,Miami,thomas_bryant,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000002023,Y,Y,Y,2017,2,42,N,1,Sí,2023
203493,Reggie,Bullock,Reggie Bullock,"Bullock, Reggie",R. Bullock,reggie-bullock,16/3/1991,North Carolina,USA,North Carolina/USA,6-Jun,205.0,10,25,Guard-Forward,Active,N,1610612742,Mavericks,DAL,mavericks,Dallas,reggie_bullock,1970-01-01 00:00:00.000002013,1970-01-01 00:00:00.000002023,Y,Y,Y,2013,1,25,N,1,Sí,2023
203504,Trey,Burke,Trey Burke,"Burke, Trey",T. Burke,trey-burke,12/11/1992,Michigan,USA,Michigan/USA,6-0,185.0,10,3,Guard,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,trey_burke,1970-01-01 00:00:00.000002013,1970-01-01 00:00:00.000002021,Y,Y,Y,2013,1,9,N,1,Sí,2021
202692,Alec,Burks,Alec Burks,"Burks, Alec",A. Burks,alec-burks,20/7/1991,Colorado,USA,Colorado/USA,6-Jun,214.0,12,5,Guard,Active,N,1610612765,Pistons,DET,pistons,Detroit,alec_burks,1970-01-01 00:00:00.000002011,1970-01-01 00:00:00.000002023,Y,Y,Y,2011,1,12,N,1,Sí,2023
1630215,Jared,Butler,Jared Butler,"Butler, Jared",J. Butler,jared-butler,25/8/2000,Baylor,USA,Baylor/USA,6-Mar,193.0,2,14,Guard,Active,N,1610612760,Thunder,OKC,thunder,Oklahoma City,jared_butler,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000002023,Y,Y,Y,2021,2,40,N,1,Sí,2023
202710,Jimmy,Butler,Jimmy Butler,"Butler, Jimmy",J. Butler,jimmy-butler,14/9/1989,Marquette,USA,Marquette/USA,6-Jul,230.0,12,22,Forward,Active,N,1610612748,Heat,MIA,heat,Miami,jimmy_butler,1970-01-01 00:00:00.000002011,1970-01-01 00:00:00.000002023,N,Y,Y,2011,1,30,N,1,Sí,2023
1629719,Devontae,Cacok,Devontae Cacok,"Cacok, Devontae",D. Cacok,devontae-cacok,8/10/1996,UNC-Wilmington,USA,North Carolina-Wilmington/USA,6-Jul,240.0,4,18,Forward,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,davontae_cacok,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000002021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,0,Sí,2021
1631288,Jamal,Cain,Jamal Cain,"Cain, Jamal",J. Cain,jamal-cain,20/3/1999,Oakland,USA,Oakland/USA,6-Jun,191.0,1,8,Forward,Active,N,1610612748,Heat,MIA,heat,Miami,jamal_cain,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000002023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1,Sí,2023
101181,Jose,Calderon,Jose Calderon,"Calderon, Jose",J. Calderon,jose-calderon,28/9/1981,Tau Ceramica,Spain,Tau Ceramica/Spain,6-Mar,200.0,15,81,Guard,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,jose_calderon,1970-01-01 00:00:00.000002005,1970-01-01 00:00:00.000002018,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0,Sí,2018
203484,Kentavious,Caldwell-Pope,Kentavious Caldwell-Pope,"Caldwell-Pope, Kentavious",K. Caldwell-Pope,kentavious-caldwell-pope,18/2/1993,Georgia,USA,Georgia/USA,6-May,204.0,10,5,Guard,Active,N,1610612743,Nuggets,DEN,nuggets,Denver,kentavious_caldwell-pope,1970-01-01 00:00:00.000002013,1970-01-01 00:00:00.000002023,N,Y,Y,2013,1,8,N,1,Sí,2023
1628427,Vlatko,Cancar,Vlatko Cancar,"Cancar, Vlatko",V. Cancar,vlatko-cancar,10/4/1997,San Pablo Burgos,Slovenia,San Pablo Burgos/Slovenia,6-Aug,236.0,4,31,Forward,Active,N,1610612743,Nuggets,DEN,nuggets,Denver,vlatko_cancar,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000002023,Y,Y,Y,2017,2,49,N,1,Sí,2023
1629962,Devin,Cannady,Devin Cannady,"Cannady, Devin",D. Cannady,devin-cannady,21/5/1996,Princeton,USA,Princeton/USA,6-Feb,183.0,3,30,Guard,Inactive,N,1610612753,Magic,ORL,magic,Orlando,devin_cannady,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000002021,Y,Y,Y,2019,,,N,1,Sí,2021
203991,Clint,Capela,Clint Capela,"Capela, Clint",C. Capela,clint-capela,18/5/1994,Elan Chalon,Switzerland,Elan Chalon/Switzerland,6-Oct,256.0,9,15,Center,Active,N,1610612737,Hawks,ATL,hawks,Atlanta,clint_capela,1970-01-01 00:00:00.000002014,1970-01-01 00:00:00.000002023,Y,Y,Y,2014,1,25,N,1,Sí,2023
1630176,Vernon,Carey Jr.,Vernon Carey Jr.,"Carey Jr., Vernon",V. Carey Jr.,vernon-carey-jr,25/2/2001,Duke,USA,Duke/USA,6-Oct,270.0,3,13,Center,Active,N,1610612762,Jazz,UTA,jazz,Utah,vernon_carey_jr,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000002023,Y,Y,Y,2020,2,32,N,1,Sí,2023
201960,DeMarre,Carroll,DeMarre Carroll,"Carroll, DeMarre",D. Carroll,demarre-carroll,27/7/1986,Missouri,USA,Missouri/USA,6-Jun,215.0,12,9,Forward,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,demarre_carroll,1970-01-01 00:00:00.000002009,1970-01-01 00:00:00.000002019,Y,Y,Y,2009,1,27,N,0,Sí,2019
1628975,Jevon,Carter,Jevon Carter,"Carter, Jevon",J. Carter,jevon-carter,14/9/1995,West Virginia,USA,West Virginia/USA,6-Jan,200.0,5,5,Guard,Active,N,1610612749,Bucks,MIL,bucks,Milwaukee,jevon_carter,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000002023,Y,Y,Y,2018,2,32,N,1,Sí,2023
1628976,Wendell,Carter Jr.,Wendell Carter Jr.,"Carter Jr., Wendell",W. Carter Jr.,wendell-carter-jr,16/4/1999,Duke,USA,Duke/USA,6-Oct,270.0,5,34,Center-Forward,Active,N,1610612753,Magic,ORL,magic,Orlando,wendell_carter_jr,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000002023,N,Y,Y,2018,1,7,N,1,Sí,2023
203487,Michael,Carter-Williams,Michael Carter-Williams,"Carter-Williams, Michael",M. Carter-Williams,michael-carter-williams,10/10/1991,Syracuse,USA,Syracuse/USA,6-May,190.0,9,11,Guard,Active,N,1610612753,Magic,ORL,magic,Orlando,michael_carter-williams,1970-01-01 00:00:00.000002013,1970-01-01 00:00:00.000002023,N,Y,Y,2013,1,11,N,0,Sí,2023
1627936,Alex,Caruso,Alex Caruso,"Caruso, Alex",A. Caruso,alex-caruso,28/2/1994,Texas A&M,USA,Texas A&M/USA,6-May,186.0,6,6,Guard,Active,N,1610612741,Bulls,CHI,bulls,Chicago,alex_caruso,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000002023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1,Sí,2023
1626161,Willie,Cauley-Stein,Willie Cauley-Stein,"Cauley-Stein, Willie",W. Cauley-Stein,willie-cauley-stein,18/8/1993,Kentucky,USA,Kentucky/USA,7-0,240.0,7,00,Center,Active,N,1610612745,Rockets,HOU,rockets,Houston,willie_cauley-stein,1970-01-01 00:00:00.000002015,1970-01-01 00:00:00.000002023,Y,Y,Y,2015,1,6,N,1,Sí,2023
1628505,Troy,Caupain,Troy Caupain,"Caupain, Troy",T. Caupain,troy-caupain,29/11/1995,Cincinnati,USA,Cincinnati/USA,6-Apr,210.0,2,3,Guard,Inactive,N,1610612753,Magic,ORL,magic,Orlando,troy_caupain,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000002018,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,0,Sí,2018
1628463,Tyler,Cavanaugh,Tyler Cavanaugh,"Cavanaugh, Tyler",T. Cavanaugh,tyler-cavanaugh,9/2/1994,George Washington,USA,George Washington/USA,6-Sep,238.0,3,34,Forward,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,tyler_cavanaugh,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000002018,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,0,Sí,2018
1630577,Julian,Champagnie,Julian Champagnie,"Champagnie, Julian",J. Champagnie,julian-champagnie,29/6/2001,St. John's,USA,St. John's/USA,6-Jul,217.0,1,30,Forward,Active,N,1610612759,Spurs,SAS,spurs,San Antonio,julian_champagnie,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000002023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1,Sí,2023
1630551,Justin,Champagnie,Justin Champagnie,"Champagnie, Justin",J. Champagnie,justin-champagnie,29/6/2001,Pittsburgh,USA,Pittsburgh/USA,6-Jun,206.0,2,99,Guard-Forward,Active,N,1610612738,Celtics,BOS,celtics,Boston,justin_champagnie,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000002023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1,Sí,2023
2199,Tyson,Chandler,Tyson Chandler,"Chandler, Tyson",T. Chandler,tyson-chandler,2/10/1982,Dominguez HS (CA),USA,Dominguez HS (CA)/USA,7-0,235.0,20,6,Center,Inactive,N,1610612752,Knicks,NYK,knicks,New York,tyson_chandler,1970-01-01 00:00:00.000002001,1970-01-01 00:00:00.000002019,N,Y,Y,2001,1,2,N,0,Sí,2019
201163,Wilson,Chandler,Wilson Chandler,"Chandler, Wilson",W. Chandler,wilson-chandler,10/5/1987,DePaul,USA,DePaul/USA,6-Aug,235.0,13,21,Forward,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,wilson_chandler,1970-01-01 00:00:00.000002007,1970-01-01 00:00:00.000002019,N,Y,Y,2007,1,23,N,0,Sí,2019
1629185,Chris,Chiozza,Chris Chiozza,"Chiozza, Chris",C. Chiozza,chris-chiozza,21/11/1995,Florida,USA,Florida/USA,5-Nov,175.0,5,2,Guard,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,chris_chiozza,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000002021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1,Sí,2021
1627737,Marquese,Chriss,Marquese Chriss,"Chriss, Marquese",M. Chriss,marquese-chriss,2/7/1997,Washington,USA,Washington/USA,6-Sep,240.0,7,35,Forward,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,marquese_chriss,1970-01-01 00:00:00.000002016,1970-01-01 00:00:00.000002021,N,Y,Y,2016,1,8,N,1,Sí,2021
1630528,Josh,Christopher,Josh Christopher,"Christopher, Josh",J. Christopher,josh-christopher,8/12/2001,Arizona State,USA,Arizona State/USA,6-Apr,215.0,2,9,Guard,Active,N,1610612745,Rockets,HOU,rockets,Houston,josh_christopher,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000002023,Y,Y,Y,2021,1,24,N,1,Sí,2023
203546,Ian,Clark,Ian Clark,"Clark, Ian",I. Clark,ian-clark,7/3/1991,Belmont,USA,Belmont/USA,6-Mar,175.0,7,2,Guard,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,ian_clark,1970-01-01 00:00:00.000002013,1970-01-01 00:00:00.000002018,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,0,Sí,2018
1629634,Brandon,Clarke,Brandon Clarke,"Clarke, Brandon",B. Clarke,brandon-clarke,19/9/1996,Gonzaga,Canada,Gonzaga/Canada,6-Aug,215.0,4,15,Forward,Active,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,brandon_clarke,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000002023,N,Y,Y,2019,1,21,N,1,Sí,2023
203903,Jordan,Clarkson,Jordan Clarkson,"Clarkson, Jordan",J. Clarkson,jordan-clarkson,7/6/1992,Missouri,USA,Missouri/USA,6-May,194.0,9,00,Guard,Active,N,1610612762,Jazz,UTA,jazz,Utah,jordan_clarkson,1970-01-01 00:00:00.000002014,1970-01-01 00:00:00.000002023,Y,Y,Y,2014,2,46,N,1,Sí,2023
1629651,Nic,Claxton,Nic Claxton,"Claxton, Nic",N. Claxton,nic-claxton,17/4/1999,Georgia,USA,Georgia/USA,6-Nov,215.0,4,33,Center,Active,N,1610612751,Nets,BKN,nets,Brooklyn,nicolas_claxton,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000002023,Y,Y,Y,2019,2,31,N,1,Sí,2023
1629598,Chris,Clemons,Chris Clemons,"Clemons, Chris",C. Clemons,chris-clemons,23/7/1997,Campbell University,USA,Campbell/USA,5-Sep,180.0,2,3,Guard,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,chris_clemons,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000002019,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,0,Sí,2019
1628381,John,Collins,John Collins,"Collins, John",J. Collins,john-collins,23/9/1997,Wake Forest,USA,Wake Forest/USA,6-Sep,226.0,6,20,Forward-Center,Active,N,1610612737,Hawks,ATL,hawks,Atlanta,john_collins,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000002023,N,Y,Y,2017,1,19,N,1,Sí,2023
1628380,Zach,Collins,Zach Collins,"Collins, Zach",Z. Collins,zach-collins,19/11/1997,Gonzaga,USA,Gonzaga/USA,6-Nov,250.0,5,23,Forward-Center,Active,N,1610612759,Spurs,SAS,spurs,San Antonio,zach_collins,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000002023,Y,Y,Y,2017,1,10,N,1,Sí,2023
1629045,Bonzie,Colson,Bonzie Colson,"Colson, Bonzie",B. Colson,bonzie-colson,12/1/1996,Notre Dame,USA,Notre Dame/USA,6-Jun,225.0,2,50,Forward,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,bonzie_colson,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000002018,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,0,Sí,2018
201144,Mike,Conley,Mike Conley,"Conley, Mike",M. Conley,mike-conley,11/10/1987,Ohio State,USA,Ohio State/USA,6-Jan,175.0,16,10,Guard,Active,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,mike_conley,1970-01-01 00:00:00.000002007,1970-01-01 00:00:00.000002023,N,Y,Y,2007,1,4,N,1,Sí,2023
1626192,Pat,Connaughton,Pat Connaughton,"Connaughton, Pat",P. Connaughton,pat-connaughton,6/1/1993,Notre Dame,USA,Notre Dame/USA,6-May,209.0,8,24,Guard,Active,N,1610612749,Bucks,MIL,bucks,Milwaukee,pat_connaughton,1970-01-01 00:00:00.000002015,1970-01-01 00:00:00.000002023,N,Y,Y,2015,2,41,N,1,Sí,2023
1630536,Sharife,Cooper,Sharife Cooper,"Cooper, Sharife",S. Cooper,sharife-cooper,11/6/2001,Auburn,USA,Auburn/USA,6-Jan,176.0,2,2,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,sharife_cooper,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000002021,Y,Y,Y,2021,2,48,N,1,Sí,2021
202326,DeMarcus,Cousins,DeMarcus Cousins,"Cousins, DeMarcus",D. Cousins,demarcus-cousins,13/8/1990,Kentucky,USA,Kentucky/USA,6-Oct,270.0,12,4,Center,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,demarcus_cousins,1970-01-01 00:00:00.000002010,1970-01-01 00:00:00.000002021,N,Y,Y,2010,1,5,N,0,Sí,2021
203496,Robert,Covington,Robert Covington,"Covington, Robert",R. Covington,robert-covington,14/12/1990,Tennessee State,USA,Tennessee State/USA,6-Jul,209.0,10,23,Forward,Active,N,1610612746,Clippers,LAC,clippers,LA,robert_covington,1970-01-01 00:00:00.000002013,1970-01-01 00:00:00.000002023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1,Sí,2023
1628470,Torrey,Craig,Torrey Craig,"Craig, Torrey",T. Craig,torrey-craig,19/12/1990,South Carolina Upstate,USA,South Carolina Upstate/USA,6-Jul,221.0,6,0,Forward,Active,N,1610612756,Suns,PHX,suns,Phoenix,torrey_craig,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000002023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1,Sí,2023
2037,Jamal,Crawford,Jamal Crawford,"Crawford, Jamal",J. Crawford,jamal-crawford,20/3/1980,Michigan,USA,Michigan/USA,6-May,200.0,21,1,Guard,Inactive,N,1610612746,Clippers,LAC,clippers,LA,jamal_crawford,1970-01-01 00:00:00.000002000,1970-01-01 00:00:00.000002019,N,Y,Y,2000,1,8,N,0,Sí,2019
1628249,Mitchell,Creek,Mitchell Creek,"Creek, Mitchell",M. Creek,mitchell-creek,27/4/1992,,Australia,Gottingen/Australia,6-Jun,225.0,2,55,Forward-Guard,Inactive,N,1610612751,Nets,BKN,nets,Brooklyn,mitchell_creek,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000002018,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,0,Sí,2018
203109,Jae,Crowder,Jae Crowder,"Crowder, Jae",J. Crowder,jae-crowder,6/7/1990,Marquette,USA,Marquette/USA,6-Jun,235.0,11,99,Forward,Active,N,1610612749,Bucks,MIL,bucks,Milwaukee,jae_crowder,1970-01-01 00:00:00.000002012,1970-01-01 00:00:00.000002023,Y,Y,Y,2012,2,34,N,1,Sí,2023
1630595,Cade,Cunningham,Cade Cunningham,"Cunningham, Cade",C. Cunningham,cade-cunningham,25/9/2001,Oklahoma State,USA,Oklahoma State/USA,6-Jul,220.0,2,2,Guard,Active,N,1610612765,Pistons,DET,pistons,Detroit,cade_cunningham,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000002023,N,Y,Y,2021,1,1,N,1,Sí,2023
201967,Dante,Cunningham,Dante Cunningham,"Cunningham, Dante",D. Cunningham,dante-cunningham,22/4/1987,Villanova,USA,Villanova/USA,6-Aug,230.0,11,33,Forward,Inactive,N,1610612740,Pelicans,NOP,pelicans,New Orleans,dante_cunningham,1970-01-01 00:00:00.000002009,1970-01-01 00:00:00.000002018,N,Y,Y,2009,2,33,N,0,Sí,2018
203552,Seth,Curry,Seth Curry,"Curry, Seth",S. Curry,seth-curry,23/8/1990,Duke,USA,Duke/USA,6-Jan,185.0,9,30,Guard,Active,N,1610612751,Nets,BKN,nets,Brooklyn,seth_curry,1970-01-01 00:00:00.000002013,1970-01-01 00:00:00.000002023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1,Sí,2023
201939,Stephen,Curry,Stephen Curry,"Curry, Stephen",S. Curry,stephen-curry,14/3/1988,Davidson,USA,Davidson/USA,6-Feb,185.0,14,30,Guard,Active,N,1610612744,Warriors,GSW,warriors,Golden State,stephen_curry,1970-01-01 00:00:00.000002009,1970-01-01 00:00:00.000002023,N,Y,Y,2009,1,7,Y,1,Sí,2023
